country	counterpart	_quantity	_responsible	_webmode	cp_hidden
38	38049	-1	andres_int	1	38049
38	38050	-1	andres_int	1	38050
38	38051	-1	andres_int	1	38051
38	38052	-1	andres_int	1	38052
38	38053	-1	andres_int	1	38053
38	38054	-1	andres_int	1	38054
38	38055	-1	andres_int	1	38055
38	38056	-1	andres_int	1	38056
38	38057	-1	andres_int	1	38057
38	38058	-1	andres_int	1	38058
38	38059	-1	andres_int	1	38059
38	38060	-1	andres_int	1	38060
38	38061	-1	andres_int	1	38061
38	38062	-1	andres_int	1	38062
38	38063	-1	andres_int	1	38063
38	38064	-1	andres_int	1	38064
38	38065	-1	andres_int	1	38065
38	38066	-1	andres_int	1	38066
38	38067	-1	andres_int	1	38067
38	38068	-1	andres_int	1	38068
38	38069	-1	andres_int	1	38069
38	38070	-1	andres_int	1	38070
38	38071	-1	andres_int	1	38071
38	38072	-1	andres_int	1	38072
39	39001	-1	andres_int	1	39001
39	39002	-1	andres_int	1	39002
39	39003	-1	andres_int	1	39003
39	39004	-1	andres_int	1	39004
39	39005	-1	andres_int	1	39005
39	39006	-1	andres_int	1	39006
39	39007	-1	andres_int	1	39007
39	39008	-1	andres_int	1	39008
39	39009	-1	andres_int	1	39009
39	39010	-1	andres_int	1	39010
39	39011	-1	andres_int	1	39011
39	39012	-1	andres_int	1	39012
39	39013	-1	andres_int	1	39013
39	39014	-1	andres_int	1	39014
39	39015	-1	andres_int	1	39015
39	39016	-1	andres_int	1	39016
39	39017	-1	andres_int	1	39017
39	39018	-1	andres_int	1	39018
39	39019	-1	andres_int	1	39019
39	39020	-1	andres_int	1	39020
39	39021	-1	andres_int	1	39021
39	39022	-1	andres_int	1	39022
39	39023	-1	andres_int	1	39023
39	39024	-1	andres_int	1	39024
39	39025	-1	andres_int	1	39025
39	39026	-1	andres_int	1	39026
39	39027	-1	andres_int	1	39027
39	39028	-1	andres_int	1	39028
39	39029	-1	andres_int	1	39029
39	39030	-1	andres_int	1	39030
39	39031	-1	andres_int	1	39031
39	39032	-1	andres_int	1	39032
39	39033	-1	andres_int	1	39033
39	39034	-1	andres_int	1	39034
39	39035	-1	andres_int	1	39035
39	39036	-1	andres_int	1	39036
39	39037	-1	andres_int	1	39037
39	39038	-1	andres_int	1	39038
39	39039	-1	andres_int	1	39039
39	39040	-1	andres_int	1	39040
39	39041	-1	andres_int	1	39041
39	39042	-1	andres_int	1	39042
39	39043	-1	andres_int	1	39043
39	39044	-1	andres_int	1	39044
39	39045	-1	andres_int	1	39045
39	39046	-1	andres_int	1	39046
39	39047	-1	andres_int	1	39047
39	39048	-1	andres_int	1	39048
39	39049	-1	andres_int	1	39049
39	39050	-1	andres_int	1	39050
39	39051	-1	andres_int	1	39051
39	39052	-1	andres_int	1	39052
39	39053	-1	andres_int	1	39053
39	39054	-1	andres_int	1	39054
39	39055	-1	andres_int	1	39055
39	39056	-1	andres_int	1	39056
39	39057	-1	andres_int	1	39057
39	39058	-1	andres_int	1	39058
39	39059	-1	andres_int	1	39059
39	39060	-1	andres_int	1	39060
39	39061	-1	andres_int	1	39061
39	39062	-1	andres_int	1	39062
39	39063	-1	andres_int	1	39063
39	39064	-1	andres_int	1	39064
39	39065	-1	andres_int	1	39065
39	39066	-1	andres_int	1	39066
39	39067	-1	andres_int	1	39067
39	39068	-1	andres_int	1	39068
39	39069	-1	andres_int	1	39069
39	39070	-1	andres_int	1	39070
39	39071	-1	andres_int	1	39071
39	39072	-1	andres_int	1	39072
39	39073	-1	andres_int	1	39073
39	39074	-1	andres_int	1	39074
39	39075	-1	andres_int	1	39075
39	39076	-1	andres_int	1	39076
39	39077	-1	andres_int	1	39077
39	39078	-1	andres_int	1	39078
39	39079	-1	andres_int	1	39079
39	39080	-1	andres_int	1	39080
39	39081	-1	andres_int	1	39081
39	39082	-1	andres_int	1	39082
39	39083	-1	andres_int	1	39083
39	39084	-1	andres_int	1	39084
39	39085	-1	andres_int	1	39085
39	39086	-1	andres_int	1	39086
39	39087	-1	andres_int	1	39087
39	39088	-1	andres_int	1	39088
39	39089	-1	andres_int	1	39089
39	39090	-1	andres_int	1	39090
39	39091	-1	andres_int	1	39091
39	39092	-1	andres_int	1	39092
39	39093	-1	andres_int	1	39093
39	39094	-1	andres_int	1	39094
39	39095	-1	andres_int	1	39095
39	39096	-1	andres_int	1	39096
39	39097	-1	andres_int	1	39097
39	39098	-1	andres_int	1	39098
39	39099	-1	andres_int	1	39099
39	39100	-1	andres_int	1	39100
39	39101	-1	andres_int	1	39101
40	40001	-1	andres_int	1	40001
40	40002	-1	andres_int	1	40002
40	40003	-1	andres_int	1	40003
40	40004	-1	andres_int	1	40004
40	40005	-1	andres_int	1	40005
40	40006	-1	andres_int	1	40006
40	40007	-1	andres_int	1	40007
40	40008	-1	andres_int	1	40008
40	40009	-1	andres_int	1	40009
40	40010	-1	andres_int	1	40010
40	40011	-1	andres_int	1	40011
40	40012	-1	andres_int	1	40012
40	40013	-1	andres_int	1	40013
40	40014	-1	andres_int	1	40014
40	40015	-1	andres_int	1	40015
40	40016	-1	andres_int	1	40016
40	40017	-1	andres_int	1	40017
40	40018	-1	andres_int	1	40018
40	40019	-1	andres_int	1	40019
40	40020	-1	andres_int	1	40020
40	40021	-1	andres_int	1	40021
40	40022	-1	andres_int	1	40022
40	40023	-1	andres_int	1	40023
40	40024	-1	andres_int	1	40024
40	40025	-1	andres_int	1	40025
40	40026	-1	andres_int	1	40026
40	40027	-1	andres_int	1	40027
40	40028	-1	andres_int	1	40028
40	40029	-1	andres_int	1	40029
40	40030	-1	andres_int	1	40030
40	40031	-1	andres_int	1	40031
40	40032	-1	andres_int	1	40032
40	40033	-1	andres_int	1	40033
40	40034	-1	andres_int	1	40034
40	40035	-1	andres_int	1	40035
40	40036	-1	andres_int	1	40036
40	40037	-1	andres_int	1	40037
40	40038	-1	andres_int	1	40038
40	40039	-1	andres_int	1	40039
40	40040	-1	andres_int	1	40040
40	40041	-1	andres_int	1	40041
40	40042	-1	andres_int	1	40042
40	40043	-1	andres_int	1	40043
40	40044	-1	andres_int	1	40044
40	40045	-1	andres_int	1	40045
40	40046	-1	andres_int	1	40046
40	40047	-1	andres_int	1	40047
40	40048	-1	andres_int	1	40048
40	40049	-1	andres_int	1	40049
40	40050	-1	andres_int	1	40050
40	40051	-1	andres_int	1	40051
40	40052	-1	andres_int	1	40052
40	40053	-1	andres_int	1	40053
40	40054	-1	andres_int	1	40054
40	40055	-1	andres_int	1	40055
40	40056	-1	andres_int	1	40056
40	40057	-1	andres_int	1	40057
40	40058	-1	andres_int	1	40058
40	40059	-1	andres_int	1	40059
40	40060	-1	andres_int	1	40060
40	40061	-1	andres_int	1	40061
40	40062	-1	andres_int	1	40062
40	40063	-1	andres_int	1	40063
40	40064	-1	andres_int	1	40064
40	40065	-1	andres_int	1	40065
40	40066	-1	andres_int	1	40066
40	40067	-1	andres_int	1	40067
40	40068	-1	andres_int	1	40068
40	40069	-1	andres_int	1	40069
40	40070	-1	andres_int	1	40070
40	40071	-1	andres_int	1	40071
40	40072	-1	andres_int	1	40072
40	40073	-1	andres_int	1	40073
40	40074	-1	andres_int	1	40074
40	40075	-1	andres_int	1	40075
40	40076	-1	andres_int	1	40076
40	40077	-1	andres_int	1	40077
40	40078	-1	andres_int	1	40078
40	40079	-1	andres_int	1	40079
40	40080	-1	andres_int	1	40080
40	40081	-1	andres_int	1	40081
40	40082	-1	andres_int	1	40082
40	40083	-1	andres_int	1	40083
40	40084	-1	andres_int	1	40084
40	40085	-1	andres_int	1	40085
40	40086	-1	andres_int	1	40086
40	40087	-1	andres_int	1	40087
40	40088	-1	andres_int	1	40088
40	40089	-1	andres_int	1	40089
40	40090	-1	andres_int	1	40090
40	40091	-1	andres_int	1	40091
40	40092	-1	andres_int	1	40092
40	40093	-1	andres_int	1	40093
40	40094	-1	andres_int	1	40094
40	40095	-1	andres_int	1	40095
40	40096	-1	andres_int	1	40096
40	40097	-1	andres_int	1	40097
40	40098	-1	andres_int	1	40098
40	40099	-1	andres_int	1	40099
40	40100	-1	andres_int	1	40100
40	40101	-1	andres_int	1	40101
40	40102	-1	andres_int	1	40102
40	40103	-1	andres_int	1	40103
40	40104	-1	andres_int	1	40104
40	40105	-1	andres_int	1	40105
40	40106	-1	andres_int	1	40106
40	40107	-1	andres_int	1	40107
41	41001	-1	andres_int	1	41001
41	41002	-1	andres_int	1	41002
41	41003	-1	andres_int	1	41003
41	41004	-1	andres_int	1	41004
41	41005	-1	andres_int	1	41005
41	41006	-1	andres_int	1	41006
41	41007	-1	andres_int	1	41007
41	41008	-1	andres_int	1	41008
41	41009	-1	andres_int	1	41009
41	41010	-1	andres_int	1	41010
41	41011	-1	andres_int	1	41011
41	41012	-1	andres_int	1	41012
41	41013	-1	andres_int	1	41013
41	41014	-1	andres_int	1	41014
41	41015	-1	andres_int	1	41015
41	41016	-1	andres_int	1	41016
41	41017	-1	andres_int	1	41017
41	41018	-1	andres_int	1	41018
41	41019	-1	andres_int	1	41019
41	41020	-1	andres_int	1	41020
41	41021	-1	andres_int	1	41021
41	41022	-1	andres_int	1	41022
41	41023	-1	andres_int	1	41023
41	41024	-1	andres_int	1	41024
41	41025	-1	andres_int	1	41025
41	41026	-1	andres_int	1	41026
41	41027	-1	andres_int	1	41027
41	41028	-1	andres_int	1	41028
41	41029	-1	andres_int	1	41029
41	41030	-1	andres_int	1	41030
42	42001	-1	andres_int	1	42001
42	42002	-1	andres_int	1	42002
42	42003	-1	andres_int	1	42003
42	42004	-1	andres_int	1	42004
42	42005	-1	andres_int	1	42005
42	42006	-1	andres_int	1	42006
42	42007	-1	andres_int	1	42007
42	42008	-1	andres_int	1	42008
42	42009	-1	andres_int	1	42009
42	42010	-1	andres_int	1	42010
42	42011	-1	andres_int	1	42011
42	42012	-1	andres_int	1	42012
42	42013	-1	andres_int	1	42013
42	42014	-1	andres_int	1	42014
42	42015	-1	andres_int	1	42015
42	42016	-1	andres_int	1	42016
42	42017	-1	andres_int	1	42017
42	42018	-1	andres_int	1	42018
42	42019	-1	andres_int	1	42019
42	42020	-1	andres_int	1	42020
42	42021	-1	andres_int	1	42021
42	42022	-1	andres_int	1	42022
42	42023	-1	andres_int	1	42023
42	42024	-1	andres_int	1	42024
42	42025	-1	andres_int	1	42025
42	42026	-1	andres_int	1	42026
42	42027	-1	andres_int	1	42027
42	42028	-1	andres_int	1	42028
42	42029	-1	andres_int	1	42029
42	42030	-1	andres_int	1	42030
42	42031	-1	andres_int	1	42031
42	42032	-1	andres_int	1	42032
42	42033	-1	andres_int	1	42033
42	42034	-1	andres_int	1	42034
42	42035	-1	andres_int	1	42035
42	42036	-1	andres_int	1	42036
42	42037	-1	andres_int	1	42037
42	42038	-1	andres_int	1	42038
42	42039	-1	andres_int	1	42039
42	42040	-1	andres_int	1	42040
42	42041	-1	andres_int	1	42041
42	42042	-1	andres_int	1	42042
42	42043	-1	andres_int	1	42043
42	42044	-1	andres_int	1	42044
42	42045	-1	andres_int	1	42045
42	42046	-1	andres_int	1	42046
42	42047	-1	andres_int	1	42047
42	42048	-1	andres_int	1	42048
42	42049	-1	andres_int	1	42049
42	42050	-1	andres_int	1	42050
42	42051	-1	andres_int	1	42051
42	42052	-1	andres_int	1	42052
42	42053	-1	andres_int	1	42053
42	42054	-1	andres_int	1	42054
43	43001	-1	andres_int	1	43001
43	43002	-1	andres_int	1	43002
43	43003	-1	andres_int	1	43003
43	43004	-1	andres_int	1	43004
43	43005	-1	andres_int	1	43005
43	43006	-1	andres_int	1	43006
43	43007	-1	andres_int	1	43007
43	43008	-1	andres_int	1	43008
43	43009	-1	andres_int	1	43009
43	43010	-1	andres_int	1	43010
43	43011	-1	andres_int	1	43011
43	43012	-1	andres_int	1	43012
43	43013	-1	andres_int	1	43013
43	43014	-1	andres_int	1	43014
43	43015	-1	andres_int	1	43015
43	43016	-1	andres_int	1	43016
43	43017	-1	andres_int	1	43017
43	43018	-1	andres_int	1	43018
43	43019	-1	andres_int	1	43019
43	43020	-1	andres_int	1	43020
43	43021	-1	andres_int	1	43021
43	43022	-1	andres_int	1	43022
43	43023	-1	andres_int	1	43023
43	43024	-1	andres_int	1	43024
43	43025	-1	andres_int	1	43025
43	43026	-1	andres_int	1	43026
43	43027	-1	andres_int	1	43027
43	43028	-1	andres_int	1	43028
43	43029	-1	andres_int	1	43029
43	43030	-1	andres_int	1	43030
43	43031	-1	andres_int	1	43031
43	43032	-1	andres_int	1	43032
43	43033	-1	andres_int	1	43033
43	43034	-1	andres_int	1	43034
43	43035	-1	andres_int	1	43035
43	43036	-1	andres_int	1	43036
43	43037	-1	andres_int	1	43037
43	43038	-1	andres_int	1	43038
43	43039	-1	andres_int	1	43039
43	43040	-1	andres_int	1	43040
43	43041	-1	andres_int	1	43041
43	43042	-1	andres_int	1	43042
43	43043	-1	andres_int	1	43043
43	43044	-1	andres_int	1	43044
43	43045	-1	andres_int	1	43045
43	43046	-1	andres_int	1	43046
43	43047	-1	andres_int	1	43047
43	43048	-1	andres_int	1	43048
43	43049	-1	andres_int	1	43049
43	43050	-1	andres_int	1	43050
43	43051	-1	andres_int	1	43051
43	43052	-1	andres_int	1	43052
43	43053	-1	andres_int	1	43053
43	43054	-1	andres_int	1	43054
43	43055	-1	andres_int	1	43055
43	43056	-1	andres_int	1	43056
43	43057	-1	andres_int	1	43057
43	43058	-1	andres_int	1	43058
43	43059	-1	andres_int	1	43059
43	43060	-1	andres_int	1	43060
43	43061	-1	andres_int	1	43061
43	43062	-1	andres_int	1	43062
43	43063	-1	andres_int	1	43063
43	43064	-1	andres_int	1	43064
43	43065	-1	andres_int	1	43065
43	43066	-1	andres_int	1	43066
43	43067	-1	andres_int	1	43067
43	43068	-1	andres_int	1	43068
43	43069	-1	andres_int	1	43069
43	43070	-1	andres_int	1	43070
43	43071	-1	andres_int	1	43071
43	43072	-1	andres_int	1	43072
43	43073	-1	andres_int	1	43073
43	43074	-1	andres_int	1	43074
43	43075	-1	andres_int	1	43075
43	43076	-1	andres_int	1	43076
43	43077	-1	andres_int	1	43077
43	43078	-1	andres_int	1	43078
44	44001	-1	andres_int	1	44001
45	45001	-1	andres_int	1	45001
45	45002	-1	andres_int	1	45002
45	45003	-1	andres_int	1	45003
45	45004	-1	andres_int	1	45004
45	45005	-1	andres_int	1	45005
45	45006	-1	andres_int	1	45006
45	45007	-1	andres_int	1	45007
45	45008	-1	andres_int	1	45008
45	45009	-1	andres_int	1	45009
45	45010	-1	andres_int	1	45010
45	45011	-1	andres_int	1	45011
45	45012	-1	andres_int	1	45012
45	45013	-1	andres_int	1	45013
45	45014	-1	andres_int	1	45014
45	45015	-1	andres_int	1	45015
45	45016	-1	andres_int	1	45016
45	45017	-1	andres_int	1	45017
45	45018	-1	andres_int	1	45018
46	46001	-1	andres_int	1	46001
46	46002	-1	andres_int	1	46002
46	46003	-1	andres_int	1	46003
46	46004	-1	andres_int	1	46004
46	46005	-1	andres_int	1	46005
46	46006	-1	andres_int	1	46006
46	46007	-1	andres_int	1	46007
46	46008	-1	andres_int	1	46008
46	46009	-1	andres_int	1	46009
46	46010	-1	andres_int	1	46010
46	46011	-1	andres_int	1	46011
46	46012	-1	andres_int	1	46012
47	47001	-1	andres_int	1	47001
47	47002	-1	andres_int	1	47002
47	47003	-1	andres_int	1	47003
47	47004	-1	andres_int	1	47004
47	47005	-1	andres_int	1	47005
47	47006	-1	andres_int	1	47006
47	47007	-1	andres_int	1	47007
47	47008	-1	andres_int	1	47008
47	47009	-1	andres_int	1	47009
47	47010	-1	andres_int	1	47010
47	47011	-1	andres_int	1	47011
47	47012	-1	andres_int	1	47012
47	47013	-1	andres_int	1	47013
47	47014	-1	andres_int	1	47014
47	47015	-1	andres_int	1	47015
47	47016	-1	andres_int	1	47016
47	47017	-1	andres_int	1	47017
47	47018	-1	andres_int	1	47018
47	47019	-1	andres_int	1	47019
47	47020	-1	andres_int	1	47020
47	47021	-1	andres_int	1	47021
47	47022	-1	andres_int	1	47022
47	47023	-1	andres_int	1	47023
47	47024	-1	andres_int	1	47024
47	47025	-1	andres_int	1	47025
47	47026	-1	andres_int	1	47026
47	47027	-1	andres_int	1	47027
47	47028	-1	andres_int	1	47028
47	47029	-1	andres_int	1	47029
47	47030	-1	andres_int	1	47030
47	47031	-1	andres_int	1	47031
47	47032	-1	andres_int	1	47032
47	47033	-1	andres_int	1	47033
47	47034	-1	andres_int	1	47034
47	47035	-1	andres_int	1	47035
47	47036	-1	andres_int	1	47036
47	47037	-1	andres_int	1	47037
47	47038	-1	andres_int	1	47038
47	47039	-1	andres_int	1	47039
47	47040	-1	andres_int	1	47040
47	47041	-1	andres_int	1	47041
47	47042	-1	andres_int	1	47042
47	47043	-1	andres_int	1	47043
47	47044	-1	andres_int	1	47044
47	47045	-1	andres_int	1	47045
47	47046	-1	andres_int	1	47046
47	47047	-1	andres_int	1	47047
47	47048	-1	andres_int	1	47048
47	47049	-1	andres_int	1	47049
47	47050	-1	andres_int	1	47050
47	47051	-1	andres_int	1	47051
47	47052	-1	andres_int	1	47052
47	47053	-1	andres_int	1	47053
47	47054	-1	andres_int	1	47054
47	47055	-1	andres_int	1	47055
47	47056	-1	andres_int	1	47056
47	47057	-1	andres_int	1	47057
47	47058	-1	andres_int	1	47058
47	47059	-1	andres_int	1	47059
47	47060	-1	andres_int	1	47060
47	47061	-1	andres_int	1	47061
47	47062	-1	andres_int	1	47062
47	47063	-1	andres_int	1	47063
47	47064	-1	andres_int	1	47064
47	47065	-1	andres_int	1	47065
47	47066	-1	andres_int	1	47066
47	47067	-1	andres_int	1	47067
47	47068	-1	andres_int	1	47068
47	47069	-1	andres_int	1	47069
47	47070	-1	andres_int	1	47070
47	47071	-1	andres_int	1	47071
47	47072	-1	andres_int	1	47072
47	47073	-1	andres_int	1	47073
47	47074	-1	andres_int	1	47074
47	47075	-1	andres_int	1	47075
47	47076	-1	andres_int	1	47076
47	47077	-1	andres_int	1	47077
47	47078	-1	andres_int	1	47078
47	47079	-1	andres_int	1	47079
47	47080	-1	andres_int	1	47080
47	47081	-1	andres_int	1	47081
47	47082	-1	andres_int	1	47082
47	47083	-1	andres_int	1	47083
47	47084	-1	andres_int	1	47084
47	47085	-1	andres_int	1	47085
47	47086	-1	andres_int	1	47086
47	47087	-1	andres_int	1	47087
47	47088	-1	andres_int	1	47088
47	47089	-1	andres_int	1	47089
47	47090	-1	andres_int	1	47090
47	47091	-1	andres_int	1	47091
47	47092	-1	andres_int	1	47092
47	47093	-1	andres_int	1	47093
47	47094	-1	andres_int	1	47094
47	47095	-1	andres_int	1	47095
47	47096	-1	andres_int	1	47096
47	47097	-1	andres_int	1	47097
47	47098	-1	andres_int	1	47098
47	47099	-1	andres_int	1	47099
47	47100	-1	andres_int	1	47100
47	47101	-1	andres_int	1	47101
47	47102	-1	andres_int	1	47102
47	47103	-1	andres_int	1	47103
47	47104	-1	andres_int	1	47104
47	47105	-1	andres_int	1	47105
47	47106	-1	andres_int	1	47106
47	47107	-1	andres_int	1	47107
47	47108	-1	andres_int	1	47108
47	47109	-1	andres_int	1	47109
47	47110	-1	andres_int	1	47110
47	47111	-1	andres_int	1	47111
47	47112	-1	andres_int	1	47112
47	47113	-1	andres_int	1	47113
47	47114	-1	andres_int	1	47114
47	47115	-1	andres_int	1	47115
47	47116	-1	andres_int	1	47116
47	47117	-1	andres_int	1	47117
47	47118	-1	andres_int	1	47118
47	47119	-1	andres_int	1	47119
47	47120	-1	andres_int	1	47120
47	47121	-1	andres_int	1	47121
47	47122	-1	andres_int	1	47122
47	47123	-1	andres_int	1	47123
47	47124	-1	andres_int	1	47124
47	47125	-1	andres_int	1	47125
47	47126	-1	andres_int	1	47126
47	47127	-1	andres_int	1	47127
47	47128	-1	andres_int	1	47128
47	47129	-1	andres_int	1	47129
47	47130	-1	andres_int	1	47130
47	47131	-1	andres_int	1	47131
47	47132	-1	andres_int	1	47132
47	47133	-1	andres_int	1	47133
47	47134	-1	andres_int	1	47134
47	47135	-1	andres_int	1	47135
47	47136	-1	andres_int	1	47136
47	47137	-1	andres_int	1	47137
47	47138	-1	andres_int	1	47138
48	48001	-1	andres_int	1	48001
48	48002	-1	andres_int	1	48002
48	48003	-1	andres_int	1	48003
48	48004	-1	andres_int	1	48004
48	48005	-1	andres_int	1	48005
48	48006	-1	andres_int	1	48006
48	48007	-1	andres_int	1	48007
48	48008	-1	andres_int	1	48008
48	48009	-1	andres_int	1	48009
48	48010	-1	andres_int	1	48010
48	48011	-1	andres_int	1	48011
48	48012	-1	andres_int	1	48012
48	48013	-1	andres_int	1	48013
48	48014	-1	andres_int	1	48014
48	48015	-1	andres_int	1	48015
48	48016	-1	andres_int	1	48016
48	48017	-1	andres_int	1	48017
48	48018	-1	andres_int	1	48018
48	48019	-1	andres_int	1	48019
48	48020	-1	andres_int	1	48020
48	48021	-1	andres_int	1	48021
48	48022	-1	andres_int	1	48022
48	48023	-1	andres_int	1	48023
48	48024	-1	andres_int	1	48024
48	48025	-1	andres_int	1	48025
48	48026	-1	andres_int	1	48026
48	48027	-1	andres_int	1	48027
48	48028	-1	andres_int	1	48028
48	48029	-1	andres_int	1	48029
48	48030	-1	andres_int	1	48030
48	48031	-1	andres_int	1	48031
48	48032	-1	andres_int	1	48032
48	48033	-1	andres_int	1	48033
48	48034	-1	andres_int	1	48034
48	48035	-1	andres_int	1	48035
48	48036	-1	andres_int	1	48036
48	48037	-1	andres_int	1	48037
48	48038	-1	andres_int	1	48038
48	48039	-1	andres_int	1	48039
48	48040	-1	andres_int	1	48040
48	48041	-1	andres_int	1	48041
48	48042	-1	andres_int	1	48042
48	48043	-1	andres_int	1	48043
48	48044	-1	andres_int	1	48044
48	48045	-1	andres_int	1	48045
48	48046	-1	andres_int	1	48046
48	48047	-1	andres_int	1	48047
48	48048	-1	andres_int	1	48048
48	48049	-1	andres_int	1	48049
48	48050	-1	andres_int	1	48050
48	48051	-1	andres_int	1	48051
48	48052	-1	andres_int	1	48052
48	48053	-1	andres_int	1	48053
48	48054	-1	andres_int	1	48054
48	48055	-1	andres_int	1	48055
48	48056	-1	andres_int	1	48056
48	48057	-1	andres_int	1	48057
48	48058	-1	andres_int	1	48058
48	48059	-1	andres_int	1	48059
48	48060	-1	andres_int	1	48060
48	48061	-1	andres_int	1	48061
48	48062	-1	andres_int	1	48062
48	48063	-1	andres_int	1	48063
48	48064	-1	andres_int	1	48064
48	48065	-1	andres_int	1	48065
48	48066	-1	andres_int	1	48066
48	48067	-1	andres_int	1	48067
48	48068	-1	andres_int	1	48068
48	48069	-1	andres_int	1	48069
48	48070	-1	andres_int	1	48070
48	48071	-1	andres_int	1	48071
48	48072	-1	andres_int	1	48072
48	48073	-1	andres_int	1	48073
48	48074	-1	andres_int	1	48074
48	48075	-1	andres_int	1	48075
48	48076	-1	andres_int	1	48076
48	48077	-1	andres_int	1	48077
48	48078	-1	andres_int	1	48078
48	48079	-1	andres_int	1	48079
48	48080	-1	andres_int	1	48080
48	48081	-1	andres_int	1	48081
48	48082	-1	andres_int	1	48082
48	48083	-1	andres_int	1	48083
48	48084	-1	andres_int	1	48084
48	48085	-1	andres_int	1	48085
48	48086	-1	andres_int	1	48086
48	48087	-1	andres_int	1	48087
48	48088	-1	andres_int	1	48088
48	48089	-1	andres_int	1	48089
48	48090	-1	andres_int	1	48090
48	48091	-1	andres_int	1	48091
48	48092	-1	andres_int	1	48092
48	48093	-1	andres_int	1	48093
48	48094	-1	andres_int	1	48094
48	48095	-1	andres_int	1	48095
48	48096	-1	andres_int	1	48096
48	48097	-1	andres_int	1	48097
48	48098	-1	andres_int	1	48098
48	48099	-1	andres_int	1	48099
48	48100	-1	andres_int	1	48100
48	48101	-1	andres_int	1	48101
48	48102	-1	andres_int	1	48102
48	48103	-1	andres_int	1	48103
48	48104	-1	andres_int	1	48104
48	48105	-1	andres_int	1	48105
48	48106	-1	andres_int	1	48106
48	48107	-1	andres_int	1	48107
48	48108	-1	andres_int	1	48108
48	48109	-1	andres_int	1	48109
48	48110	-1	andres_int	1	48110
48	48111	-1	andres_int	1	48111
48	48112	-1	andres_int	1	48112
48	48113	-1	andres_int	1	48113
48	48114	-1	andres_int	1	48114
48	48115	-1	andres_int	1	48115
48	48116	-1	andres_int	1	48116
48	48117	-1	andres_int	1	48117
48	48118	-1	andres_int	1	48118
48	48119	-1	andres_int	1	48119
48	48120	-1	andres_int	1	48120
48	48121	-1	andres_int	1	48121
48	48122	-1	andres_int	1	48122
48	48123	-1	andres_int	1	48123
48	48124	-1	andres_int	1	48124
48	48125	-1	andres_int	1	48125
48	48126	-1	andres_int	1	48126
48	48127	-1	andres_int	1	48127
48	48128	-1	andres_int	1	48128
48	48129	-1	andres_int	1	48129
48	48130	-1	andres_int	1	48130
48	48131	-1	andres_int	1	48131
48	48132	-1	andres_int	1	48132
48	48133	-1	andres_int	1	48133
48	48134	-1	andres_int	1	48134
48	48135	-1	andres_int	1	48135
48	48136	-1	andres_int	1	48136
48	48137	-1	andres_int	1	48137
48	48138	-1	andres_int	1	48138
48	48139	-1	andres_int	1	48139
48	48140	-1	andres_int	1	48140
48	48141	-1	andres_int	1	48141
48	48142	-1	andres_int	1	48142
48	48143	-1	andres_int	1	48143
48	48144	-1	andres_int	1	48144
48	48145	-1	andres_int	1	48145
48	48146	-1	andres_int	1	48146
48	48147	-1	andres_int	1	48147
48	48148	-1	andres_int	1	48148
48	48149	-1	andres_int	1	48149
48	48150	-1	andres_int	1	48150
48	48151	-1	andres_int	1	48151
48	48152	-1	andres_int	1	48152
48	48153	-1	andres_int	1	48153
48	48154	-1	andres_int	1	48154
48	48155	-1	andres_int	1	48155
48	48156	-1	andres_int	1	48156
48	48157	-1	andres_int	1	48157
48	48158	-1	andres_int	1	48158
48	48159	-1	andres_int	1	48159
49	49001	-1	andres_int	1	49001
49	49002	-1	andres_int	1	49002
49	49003	-1	andres_int	1	49003
49	49004	-1	andres_int	1	49004
49	49005	-1	andres_int	1	49005
49	49006	-1	andres_int	1	49006
49	49007	-1	andres_int	1	49007
49	49008	-1	andres_int	1	49008
49	49009	-1	andres_int	1	49009
49	49010	-1	andres_int	1	49010
49	49011	-1	andres_int	1	49011
49	49012	-1	andres_int	1	49012
49	49013	-1	andres_int	1	49013
49	49014	-1	andres_int	1	49014
49	49015	-1	andres_int	1	49015
49	49016	-1	andres_int	1	49016
49	49017	-1	andres_int	1	49017
49	49018	-1	andres_int	1	49018
49	49019	-1	andres_int	1	49019
49	49020	-1	andres_int	1	49020
49	49021	-1	andres_int	1	49021
49	49022	-1	andres_int	1	49022
49	49023	-1	andres_int	1	49023
49	49024	-1	andres_int	1	49024
49	49025	-1	andres_int	1	49025
49	49026	-1	andres_int	1	49026
49	49027	-1	andres_int	1	49027
49	49028	-1	andres_int	1	49028
49	49029	-1	andres_int	1	49029
49	49030	-1	andres_int	1	49030
49	49031	-1	andres_int	1	49031
49	49032	-1	andres_int	1	49032
49	49033	-1	andres_int	1	49033
49	49034	-1	andres_int	1	49034
49	49035	-1	andres_int	1	49035
49	49036	-1	andres_int	1	49036
49	49037	-1	andres_int	1	49037
49	49038	-1	andres_int	1	49038
49	49039	-1	andres_int	1	49039
49	49040	-1	andres_int	1	49040
49	49041	-1	andres_int	1	49041
49	49042	-1	andres_int	1	49042
49	49043	-1	andres_int	1	49043
49	49044	-1	andres_int	1	49044
49	49045	-1	andres_int	1	49045
49	49046	-1	andres_int	1	49046
49	49047	-1	andres_int	1	49047
49	49048	-1	andres_int	1	49048
49	49049	-1	andres_int	1	49049
49	49050	-1	andres_int	1	49050
49	49051	-1	andres_int	1	49051
49	49052	-1	andres_int	1	49052
49	49053	-1	andres_int	1	49053
49	49054	-1	andres_int	1	49054
