country	counterpart	_quantity	_responsible	_webmode	cp_hidden
93	93028	-1	andres_int	1	93028
93	93031	-1	andres_int	1	93031
93	93035	-1	andres_int	1	93035
93	93038	-1	andres_int	1	93038
93	93039	-1	andres_int	1	93039
93	93040	-1	andres_int	1	93040
93	93041	-1	andres_int	1	93041
93	93043	-1	andres_int	1	93043
93	93044	-1	andres_int	1	93044
93	93045	-1	andres_int	1	93045
93	93047	-1	andres_int	1	93047
93	93048	-1	andres_int	1	93048
93	93049	-1	andres_int	1	93049
93	93050	-1	andres_int	1	93050
93	93051	-1	andres_int	1	93051
93	93053	-1	andres_int	1	93053
93	93055	-1	andres_int	1	93055
93	93056	-1	andres_int	1	93056
93	93059	-1	andres_int	1	93059
93	93060	-1	andres_int	1	93060
93	93061	-1	andres_int	1	93061
93	93062	-1	andres_int	1	93062
93	93063	-1	andres_int	1	93063
93	93065	-1	andres_int	1	93065
94	94001	-1	andres_int	1	94001
94	94003	-1	andres_int	1	94003
94	94004	-1	andres_int	1	94004
94	94005	-1	andres_int	1	94005
94	94007	-1	andres_int	1	94007
94	94010	-1	andres_int	1	94010
94	94012	-1	andres_int	1	94012
94	94014	-1	andres_int	1	94014
94	94015	-1	andres_int	1	94015
94	94016	-1	andres_int	1	94016
94	94019	-1	andres_int	1	94019
94	94027	-1	andres_int	1	94027
94	94028	-1	andres_int	1	94028
94	94034	-1	andres_int	1	94034
94	94037	-1	andres_int	1	94037
94	94039	-1	andres_int	1	94039
94	94040	-1	andres_int	1	94040
94	94041	-1	andres_int	1	94041
95	95001	-1	andres_int	1	95001
95	95002	-1	andres_int	1	95002
95	95003	-1	andres_int	1	95003
95	95004	-1	andres_int	1	95004
95	95005	-1	andres_int	1	95005
95	95006	-1	andres_int	1	95006
95	95007	-1	andres_int	1	95007
95	95009	-1	andres_int	1	95009
95	95010	-1	andres_int	1	95010
95	95011	-1	andres_int	1	95011
95	95012	-1	andres_int	1	95012
95	95013	-1	andres_int	1	95013
95	95014	-1	andres_int	1	95014
95	95015	-1	andres_int	1	95015
95	95016	-1	andres_int	1	95016
95	95017	-1	andres_int	1	95017
95	95018	-1	andres_int	1	95018
95	95019	-1	andres_int	1	95019
95	95020	-1	andres_int	1	95020
95	95021	-1	andres_int	1	95021
95	95022	-1	andres_int	1	95022
95	95023	-1	andres_int	1	95023
95	95025	-1	andres_int	1	95025
95	95026	-1	andres_int	1	95026
95	95027	-1	andres_int	1	95027
96	96001	-1	andres_int	1	96001
96	96002	-1	andres_int	1	96002
96	96003	-1	andres_int	1	96003
96	96004	-1	andres_int	1	96004
96	96005	-1	andres_int	1	96005
96	96006	-1	andres_int	1	96006
96	96007	-1	andres_int	1	96007
96	96008	-1	andres_int	1	96008
96	96009	-1	andres_int	1	96009
96	96010	-1	andres_int	1	96010
96	96011	-1	andres_int	1	96011
96	96012	-1	andres_int	1	96012
96	96013	-1	andres_int	1	96013
96	96014	-1	andres_int	1	96014
96	96015	-1	andres_int	1	96015
96	96017	-1	andres_int	1	96017
96	96018	-1	andres_int	1	96018
96	96019	-1	andres_int	1	96019
96	96020	-1	andres_int	1	96020
96	96022	-1	andres_int	1	96022
96	96023	-1	andres_int	1	96023
96	96025	-1	andres_int	1	96025
96	96026	-1	andres_int	1	96026
96	96027	-1	andres_int	1	96027
96	96028	-1	andres_int	1	96028
96	96029	-1	andres_int	1	96029
96	96030	-1	andres_int	1	96030
96	96032	-1	andres_int	1	96032
96	96034	-1	andres_int	1	96034
96	96035	-1	andres_int	1	96035
96	96036	-1	andres_int	1	96036
96	96037	-1	andres_int	1	96037
96	96039	-1	andres_int	1	96039
96	96040	-1	andres_int	1	96040
96	96041	-1	andres_int	1	96041
96	96042	-1	andres_int	1	96042
96	96044	-1	andres_int	1	96044
96	96045	-1	andres_int	1	96045
96	96046	-1	andres_int	1	96046
96	96048	-1	andres_int	1	96048
96	96049	-1	andres_int	1	96049
96	96050	-1	andres_int	1	96050
96	96051	-1	andres_int	1	96051
96	96052	-1	andres_int	1	96052
96	96054	-1	andres_int	1	96054
96	96055	-1	andres_int	1	96055
96	96056	-1	andres_int	1	96056
96	96058	-1	andres_int	1	96058
96	96059	-1	andres_int	1	96059
96	96060	-1	andres_int	1	96060
96	96063	-1	andres_int	1	96063
96	96064	-1	andres_int	1	96064
96	96065	-1	andres_int	1	96065
96	96066	-1	andres_int	1	96066
96	96067	-1	andres_int	1	96067
96	96068	-1	andres_int	1	96068
97	97001	-1	andres_int	1	97001
97	97002	-1	andres_int	1	97002
97	97003	-1	andres_int	1	97003
97	97005	-1	andres_int	1	97005
97	97006	-1	andres_int	1	97006
97	97007	-1	andres_int	1	97007
97	97011	-1	andres_int	1	97011
97	97012	-1	andres_int	1	97012
97	97013	-1	andres_int	1	97013
97	97014	-1	andres_int	1	97014
97	97016	-1	andres_int	1	97016
97	97018	-1	andres_int	1	97018
97	97019	-1	andres_int	1	97019
97	97020	-1	andres_int	1	97020
97	97021	-1	andres_int	1	97021
97	97022	-1	andres_int	1	97022
97	97023	-1	andres_int	1	97023
97	97024	-1	andres_int	1	97024
97	97025	-1	andres_int	1	97025
97	97026	-1	andres_int	1	97026
97	97027	-1	andres_int	1	97027
97	97028	-1	andres_int	1	97028
97	97029	-1	andres_int	1	97029
97	97030	-1	andres_int	1	97030
97	97031	-1	andres_int	1	97031
97	97032	-1	andres_int	1	97032
97	97033	-1	andres_int	1	97033
97	97034	-1	andres_int	1	97034
97	97035	-1	andres_int	1	97035
97	97036	-1	andres_int	1	97036
97	97037	-1	andres_int	1	97037
97	97038	-1	andres_int	1	97038
97	97039	-1	andres_int	1	97039
97	97040	-1	andres_int	1	97040
97	97041	-1	andres_int	1	97041
97	97042	-1	andres_int	1	97042
97	97043	-1	andres_int	1	97043
97	97045	-1	andres_int	1	97045
97	97046	-1	andres_int	1	97046
97	97050	-1	andres_int	1	97050
97	97051	-1	andres_int	1	97051
97	97052	-1	andres_int	1	97052
97	97053	-1	andres_int	1	97053
97	97054	-1	andres_int	1	97054
97	97055	-1	andres_int	1	97055
97	97056	-1	andres_int	1	97056
97	97057	-1	andres_int	1	97057
97	97058	-1	andres_int	1	97058
97	97059	-1	andres_int	1	97059
97	97060	-1	andres_int	1	97060
97	97061	-1	andres_int	1	97061
97	97062	-1	andres_int	1	97062
97	97063	-1	andres_int	1	97063
97	97065	-1	andres_int	1	97065
97	97066	-1	andres_int	1	97066
97	97067	-1	andres_int	1	97067
97	97068	-1	andres_int	1	97068
97	97070	-1	andres_int	1	97070
97	97071	-1	andres_int	1	97071
98	98002	-1	andres_int	1	98002
98	98005	-1	andres_int	1	98005
98	98006	-1	andres_int	1	98006
98	98007	-1	andres_int	1	98007
98	98009	-1	andres_int	1	98009
98	98010	-1	andres_int	1	98010
98	98011	-1	andres_int	1	98011
98	98014	-1	andres_int	1	98014
98	98015	-1	andres_int	1	98015
98	98016	-1	andres_int	1	98016
98	98017	-1	andres_int	1	98017
98	98022	-1	andres_int	1	98022
98	98023	-1	andres_int	1	98023
98	98025	-1	andres_int	1	98025
98	98026	-1	andres_int	1	98026
98	98029	-1	andres_int	1	98029
98	98031	-1	andres_int	1	98031
98	98032	-1	andres_int	1	98032
98	98033	-1	andres_int	1	98033
98	98035	-1	andres_int	1	98035
98	98036	-1	andres_int	1	98036
98	98038	-1	andres_int	1	98038
98	98039	-1	andres_int	1	98039
98	98041	-1	andres_int	1	98041
98	98042	-1	andres_int	1	98042
98	98043	-1	andres_int	1	98043
98	98044	-1	andres_int	1	98044
98	98045	-1	andres_int	1	98045
98	98047	-1	andres_int	1	98047
98	98048	-1	andres_int	1	98048
98	98053	-1	andres_int	1	98053
98	98054	-1	andres_int	1	98054
98	98055	-1	andres_int	1	98055
98	98057	-1	andres_int	1	98057
98	98058	-1	andres_int	1	98058
98	98063	-1	andres_int	1	98063
98	98067	-1	andres_int	1	98067
98	98068	-1	andres_int	1	98068
98	98069	-1	andres_int	1	98069
98	98072	-1	andres_int	1	98072
98	98074	-1	andres_int	1	98074
98	98077	-1	andres_int	1	98077
98	98082	-1	andres_int	1	98082
98	98083	-1	andres_int	1	98083
98	98086	-1	andres_int	1	98086
98	98087	-1	andres_int	1	98087
98	98088	-1	andres_int	1	98088
98	98089	-1	andres_int	1	98089
98	98090	-1	andres_int	1	98090
98	98091	-1	andres_int	1	98091
98	98094	-1	andres_int	1	98094
98	98095	-1	andres_int	1	98095
98	98096	-1	andres_int	1	98096
98	98102	-1	andres_int	1	98102
98	98105	-1	andres_int	1	98105
98	98108	-1	andres_int	1	98108
98	98109	-1	andres_int	1	98109
98	98110	-1	andres_int	1	98110
98	98111	-1	andres_int	1	98111
98	98113	-1	andres_int	1	98113
98	98117	-1	andres_int	1	98117
98	98119	-1	andres_int	1	98119
98	98121	-1	andres_int	1	98121
98	98122	-1	andres_int	1	98122
98	98127	-1	andres_int	1	98127
98	98128	-1	andres_int	1	98128
98	98129	-1	andres_int	1	98129
98	98131	-1	andres_int	1	98131
98	98132	-1	andres_int	1	98132
98	98134	-1	andres_int	1	98134
98	98135	-1	andres_int	1	98135
98	98138	-1	andres_int	1	98138
98	98139	-1	andres_int	1	98139
98	98141	-1	andres_int	1	98141
98	98143	-1	andres_int	1	98143
98	98145	-1	andres_int	1	98145
98	98147	-1	andres_int	1	98147
98	98148	-1	andres_int	1	98148
98	98150	-1	andres_int	1	98150
98	98151	-1	andres_int	1	98151
98	98152	-1	andres_int	1	98152
98	98153	-1	andres_int	1	98153
98	98154	-1	andres_int	1	98154
98	98158	-1	andres_int	1	98158
98	98159	-1	andres_int	1	98159
98	98160	-1	andres_int	1	98160
98	98161	-1	andres_int	1	98161
98	98163	-1	andres_int	1	98163
98	98164	-1	andres_int	1	98164
99	99002	-1	andres_int	1	99002
99	99003	-1	andres_int	1	99003
99	99005	-1	andres_int	1	99005
99	99006	-1	andres_int	1	99006
99	99009	-1	andres_int	1	99009
99	99010	-1	andres_int	1	99010
99	99016	-1	andres_int	1	99016
99	99018	-1	andres_int	1	99018
99	99019	-1	andres_int	1	99019
99	99020	-1	andres_int	1	99020
99	99022	-1	andres_int	1	99022
99	99023	-1	andres_int	1	99023
99	99024	-1	andres_int	1	99024
99	99025	-1	andres_int	1	99025
99	99026	-1	andres_int	1	99026
99	99029	-1	andres_int	1	99029
99	99031	-1	andres_int	1	99031
99	99033	-1	andres_int	1	99033
99	99034	-1	andres_int	1	99034
99	99038	-1	andres_int	1	99038
99	99040	-1	andres_int	1	99040
99	99046	-1	andres_int	1	99046
99	99047	-1	andres_int	1	99047
99	99048	-1	andres_int	1	99048
99	99049	-1	andres_int	1	99049
99	99050	-1	andres_int	1	99050
99	99051	-1	andres_int	1	99051
99	99052	-1	andres_int	1	99052
99	99053	-1	andres_int	1	99053
99	99054	-1	andres_int	1	99054
99	99055	-1	andres_int	1	99055
99	99056	-1	andres_int	1	99056
99	99057	-1	andres_int	1	99057
99	99058	-1	andres_int	1	99058
99	99060	-1	andres_int	1	99060
99	99061	-1	andres_int	1	99061
99	99065	-1	andres_int	1	99065
99	99066	-1	andres_int	1	99066
99	99067	-1	andres_int	1	99067
99	99068	-1	andres_int	1	99068
99	99070	-1	andres_int	1	99070
99	99071	-1	andres_int	1	99071
99	99074	-1	andres_int	1	99074
99	99076	-1	andres_int	1	99076
99	99077	-1	andres_int	1	99077
99	99080	-1	andres_int	1	99080
99	99082	-1	andres_int	1	99082
99	99084	-1	andres_int	1	99084
99	99085	-1	andres_int	1	99085
99	99086	-1	andres_int	1	99086
99	99087	-1	andres_int	1	99087
99	99089	-1	andres_int	1	99089
99	99090	-1	andres_int	1	99090
99	99091	-1	andres_int	1	99091
99	99094	-1	andres_int	1	99094
99	99095	-1	andres_int	1	99095
99	99097	-1	andres_int	1	99097
99	99098	-1	andres_int	1	99098
99	99103	-1	andres_int	1	99103
99	99104	-1	andres_int	1	99104
99	99106	-1	andres_int	1	99106
99	99107	-1	andres_int	1	99107
100	100002	-1	andres_int	1	100002
100	100003	-1	andres_int	1	100003
100	100004	-1	andres_int	1	100004
100	100005	-1	andres_int	1	100005
100	100008	-1	andres_int	1	100008
100	100009	-1	andres_int	1	100009
100	100010	-1	andres_int	1	100010
100	100011	-1	andres_int	1	100011
100	100012	-1	andres_int	1	100012
100	100013	-1	andres_int	1	100013
100	100014	-1	andres_int	1	100014
100	100015	-1	andres_int	1	100015
100	100016	-1	andres_int	1	100016
100	100018	-1	andres_int	1	100018
100	100019	-1	andres_int	1	100019
100	100020	-1	andres_int	1	100020
100	100021	-1	andres_int	1	100021
100	100022	-1	andres_int	1	100022
100	100023	-1	andres_int	1	100023
100	100025	-1	andres_int	1	100025
100	100026	-1	andres_int	1	100026
100	100027	-1	andres_int	1	100027
100	100028	-1	andres_int	1	100028
100	100032	-1	andres_int	1	100032
100	100033	-1	andres_int	1	100033
100	100036	-1	andres_int	1	100036
100	100041	-1	andres_int	1	100041
100	100042	-1	andres_int	1	100042
100	100043	-1	andres_int	1	100043
100	100044	-1	andres_int	1	100044
100	100045	-1	andres_int	1	100045
100	100047	-1	andres_int	1	100047
100	100048	-1	andres_int	1	100048
100	100049	-1	andres_int	1	100049
100	100050	-1	andres_int	1	100050
100	100051	-1	andres_int	1	100051
100	100053	-1	andres_int	1	100053
100	100054	-1	andres_int	1	100054
100	100056	-1	andres_int	1	100056
100	100057	-1	andres_int	1	100057
100	100058	-1	andres_int	1	100058
101	101001	-1	andres_int	1	101001
101	101003	-1	andres_int	1	101003
101	101004	-1	andres_int	1	101004
101	101006	-1	andres_int	1	101006
101	101008	-1	andres_int	1	101008
101	101009	-1	andres_int	1	101009
101	101010	-1	andres_int	1	101010
101	101011	-1	andres_int	1	101011
101	101012	-1	andres_int	1	101012
101	101014	-1	andres_int	1	101014
101	101015	-1	andres_int	1	101015
101	101019	-1	andres_int	1	101019
101	101020	-1	andres_int	1	101020
101	101021	-1	andres_int	1	101021
101	101022	-1	andres_int	1	101022
101	101024	-1	andres_int	1	101024
101	101026	-1	andres_int	1	101026
101	101027	-1	andres_int	1	101027
101	101028	-1	andres_int	1	101028
101	101029	-1	andres_int	1	101029
101	101030	-1	andres_int	1	101030
101	101032	-1	andres_int	1	101032
101	101033	-1	andres_int	1	101033
101	101034	-1	andres_int	1	101034
101	101035	-1	andres_int	1	101035
101	101036	-1	andres_int	1	101036
101	101037	-1	andres_int	1	101037
101	101039	-1	andres_int	1	101039
101	101040	-1	andres_int	1	101040
101	101041	-1	andres_int	1	101041
101	101042	-1	andres_int	1	101042
101	101043	-1	andres_int	1	101043
101	101044	-1	andres_int	1	101044
101	101045	-1	andres_int	1	101045
101	101046	-1	andres_int	1	101046
101	101047	-1	andres_int	1	101047
101	101048	-1	andres_int	1	101048
101	101049	-1	andres_int	1	101049
101	101050	-1	andres_int	1	101050
101	101052	-1	andres_int	1	101052
101	101053	-1	andres_int	1	101053
101	101054	-1	andres_int	1	101054
101	101055	-1	andres_int	1	101055
101	101056	-1	andres_int	1	101056
101	101057	-1	andres_int	1	101057
101	101059	-1	andres_int	1	101059
101	101061	-1	andres_int	1	101061
101	101062	-1	andres_int	1	101062
101	101063	-1	andres_int	1	101063
101	101065	-1	andres_int	1	101065
101	101067	-1	andres_int	1	101067
101	101068	-1	andres_int	1	101068
101	101069	-1	andres_int	1	101069
101	101070	-1	andres_int	1	101070
101	101071	-1	andres_int	1	101071
101	101072	-1	andres_int	1	101072
101	101073	-1	andres_int	1	101073
101	101074	-1	andres_int	1	101074
101	101075	-1	andres_int	1	101075
101	101077	-1	andres_int	1	101077
101	101078	-1	andres_int	1	101078
101	101079	-1	andres_int	1	101079
101	101080	-1	andres_int	1	101080
101	101081	-1	andres_int	1	101081
101	101082	-1	andres_int	1	101082
101	101083	-1	andres_int	1	101083
101	101084	-1	andres_int	1	101084
101	101085	-1	andres_int	1	101085
101	101086	-1	andres_int	1	101086
101	101087	-1	andres_int	1	101087
101	101089	-1	andres_int	1	101089
101	101090	-1	andres_int	1	101090
101	101091	-1	andres_int	1	101091
101	101093	-1	andres_int	1	101093
101	101094	-1	andres_int	1	101094
101	101096	-1	andres_int	1	101096
101	101098	-1	andres_int	1	101098
101	101099	-1	andres_int	1	101099
101	101100	-1	andres_int	1	101100
101	101101	-1	andres_int	1	101101
101	101102	-1	andres_int	1	101102
101	101103	-1	andres_int	1	101103
101	101104	-1	andres_int	1	101104
101	101105	-1	andres_int	1	101105
101	101109	-1	andres_int	1	101109
101	101110	-1	andres_int	1	101110
101	101111	-1	andres_int	1	101111
101	101113	-1	andres_int	1	101113
101	101114	-1	andres_int	1	101114
101	101116	-1	andres_int	1	101116
101	101117	-1	andres_int	1	101117
101	101118	-1	andres_int	1	101118
101	101119	-1	andres_int	1	101119
102	102001	-1	andres_int	1	102001
102	102003	-1	andres_int	1	102003
102	102005	-1	andres_int	1	102005
102	102006	-1	andres_int	1	102006
102	102007	-1	andres_int	1	102007
102	102008	-1	andres_int	1	102008
102	102009	-1	andres_int	1	102009
102	102010	-1	andres_int	1	102010
102	102012	-1	andres_int	1	102012
102	102013	-1	andres_int	1	102013
102	102015	-1	andres_int	1	102015
102	102016	-1	andres_int	1	102016
102	102018	-1	andres_int	1	102018
102	102019	-1	andres_int	1	102019
102	102020	-1	andres_int	1	102020
102	102021	-1	andres_int	1	102021
102	102022	-1	andres_int	1	102022
102	102024	-1	andres_int	1	102024
102	102025	-1	andres_int	1	102025
102	102026	-1	andres_int	1	102026
102	102027	-1	andres_int	1	102027
102	102028	-1	andres_int	1	102028
102	102029	-1	andres_int	1	102029
102	102030	-1	andres_int	1	102030
102	102031	-1	andres_int	1	102031
102	102032	-1	andres_int	1	102032
102	102034	-1	andres_int	1	102034
102	102035	-1	andres_int	1	102035
102	102036	-1	andres_int	1	102036
102	102037	-1	andres_int	1	102037
102	102038	-1	andres_int	1	102038
102	102039	-1	andres_int	1	102039
102	102040	-1	andres_int	1	102040
102	102041	-1	andres_int	1	102041
103	103001	-1	andres_int	1	103001
103	103003	-1	andres_int	1	103003
103	103004	-1	andres_int	1	103004
103	103005	-1	andres_int	1	103005
103	103007	-1	andres_int	1	103007
103	103008	-1	andres_int	1	103008
103	103009	-1	andres_int	1	103009
103	103011	-1	andres_int	1	103011
103	103013	-1	andres_int	1	103013
103	103014	-1	andres_int	1	103014
103	103016	-1	andres_int	1	103016
103	103017	-1	andres_int	1	103017
103	103018	-1	andres_int	1	103018
103	103020	-1	andres_int	1	103020
103	103021	-1	andres_int	1	103021
103	103024	-1	andres_int	1	103024
103	103025	-1	andres_int	1	103025
103	103027	-1	andres_int	1	103027
103	103028	-1	andres_int	1	103028
103	103029	-1	andres_int	1	103029
103	103030	-1	andres_int	1	103030
103	103031	-1	andres_int	1	103031
103	103032	-1	andres_int	1	103032
103	103033	-1	andres_int	1	103033
103	103034	-1	andres_int	1	103034
103	103035	-1	andres_int	1	103035
103	103036	-1	andres_int	1	103036
103	103039	-1	andres_int	1	103039
103	103040	-1	andres_int	1	103040
103	103042	-1	andres_int	1	103042
103	103043	-1	andres_int	1	103043
103	103044	-1	andres_int	1	103044
103	103046	-1	andres_int	1	103046
103	103047	-1	andres_int	1	103047
103	103050	-1	andres_int	1	103050
103	103051	-1	andres_int	1	103051
103	103052	-1	andres_int	1	103052
103	103053	-1	andres_int	1	103053
103	103054	-1	andres_int	1	103054
103	103056	-1	andres_int	1	103056
103	103057	-1	andres_int	1	103057
103	103059	-1	andres_int	1	103059
103	103064	-1	andres_int	1	103064
103	103066	-1	andres_int	1	103066
103	103067	-1	andres_int	1	103067
103	103068	-1	andres_int	1	103068
103	103072	-1	andres_int	1	103072
103	103073	-1	andres_int	1	103073
103	103074	-1	andres_int	1	103074
103	103075	-1	andres_int	1	103075
103	103076	-1	andres_int	1	103076
103	103077	-1	andres_int	1	103077
103	103079	-1	andres_int	1	103079
103	103080	-1	andres_int	1	103080
103	103082	-1	andres_int	1	103082
103	103084	-1	andres_int	1	103084
103	103085	-1	andres_int	1	103085
103	103089	-1	andres_int	1	103089
103	103090	-1	andres_int	1	103090
103	103091	-1	andres_int	1	103091
103	103094	-1	andres_int	1	103094
103	103095	-1	andres_int	1	103095
103	103096	-1	andres_int	1	103096
103	103098	-1	andres_int	1	103098
103	103099	-1	andres_int	1	103099
103	103100	-1	andres_int	1	103100
103	103101	-1	andres_int	1	103101
103	103103	-1	andres_int	1	103103
103	103104	-1	andres_int	1	103104
104	104001	-1	andres_int	1	104001
104	104002	-1	andres_int	1	104002
104	104003	-1	andres_int	1	104003
104	104004	-1	andres_int	1	104004
104	104005	-1	andres_int	1	104005
104	104006	-1	andres_int	1	104006
104	104007	-1	andres_int	1	104007
104	104008	-1	andres_int	1	104008
104	104009	-1	andres_int	1	104009
104	104010	-1	andres_int	1	104010
104	104011	-1	andres_int	1	104011
104	104013	-1	andres_int	1	104013
104	104014	-1	andres_int	1	104014
104	104015	-1	andres_int	1	104015
104	104016	-1	andres_int	1	104016
104	104017	-1	andres_int	1	104017
104	104020	-1	andres_int	1	104020
104	104022	-1	andres_int	1	104022
104	104023	-1	andres_int	1	104023
104	104024	-1	andres_int	1	104024
104	104025	-1	andres_int	1	104025
104	104026	-1	andres_int	1	104026
104	104027	-1	andres_int	1	104027
104	104028	-1	andres_int	1	104028
104	104030	-1	andres_int	1	104030
104	104031	-1	andres_int	1	104031
104	104032	-1	andres_int	1	104032
104	104033	-1	andres_int	1	104033
104	104034	-1	andres_int	1	104034
104	104035	-1	andres_int	1	104035
104	104036	-1	andres_int	1	104036
104	104037	-1	andres_int	1	104037
104	104038	-1	andres_int	1	104038
104	104039	-1	andres_int	1	104039
104	104040	-1	andres_int	1	104040
104	104041	-1	andres_int	1	104041
104	104042	-1	andres_int	1	104042
104	104043	-1	andres_int	1	104043
104	104045	-1	andres_int	1	104045
104	104046	-1	andres_int	1	104046
104	104048	-1	andres_int	1	104048
104	104049	-1	andres_int	1	104049
104	104050	-1	andres_int	1	104050
104	104051	-1	andres_int	1	104051
104	104052	-1	andres_int	1	104052
104	104053	-1	andres_int	1	104053
104	104054	-1	andres_int	1	104054
104	104055	-1	andres_int	1	104055
104	104056	-1	andres_int	1	104056
104	104057	-1	andres_int	1	104057
104	104058	-1	andres_int	1	104058
104	104059	-1	andres_int	1	104059
104	104060	-1	andres_int	1	104060
104	104061	-1	andres_int	1	104061
104	104062	-1	andres_int	1	104062
104	104063	-1	andres_int	1	104063
104	104064	-1	andres_int	1	104064
104	104065	-1	andres_int	1	104065
104	104066	-1	andres_int	1	104066
104	104067	-1	andres_int	1	104067
104	104068	-1	andres_int	1	104068
104	104069	-1	andres_int	1	104069
104	104070	-1	andres_int	1	104070
104	104071	-1	andres_int	1	104071
104	104072	-1	andres_int	1	104072
104	104074	-1	andres_int	1	104074
104	104076	-1	andres_int	1	104076
104	104077	-1	andres_int	1	104077
104	104079	-1	andres_int	1	104079
104	104080	-1	andres_int	1	104080
104	104081	-1	andres_int	1	104081
104	104082	-1	andres_int	1	104082
104	104083	-1	andres_int	1	104083
104	104084	-1	andres_int	1	104084
105	105001	-1	andres_int	1	105001
105	105002	-1	andres_int	1	105002
105	105005	-1	andres_int	1	105005
105	105006	-1	andres_int	1	105006
105	105008	-1	andres_int	1	105008
105	105009	-1	andres_int	1	105009
105	105010	-1	andres_int	1	105010
105	105011	-1	andres_int	1	105011
105	105012	-1	andres_int	1	105012
105	105013	-1	andres_int	1	105013
105	105014	-1	andres_int	1	105014
105	105015	-1	andres_int	1	105015
105	105016	-1	andres_int	1	105016
105	105017	-1	andres_int	1	105017
105	105018	-1	andres_int	1	105018
105	105019	-1	andres_int	1	105019
105	105020	-1	andres_int	1	105020
105	105021	-1	andres_int	1	105021
105	105022	-1	andres_int	1	105022
105	105023	-1	andres_int	1	105023
105	105024	-1	andres_int	1	105024
105	105025	-1	andres_int	1	105025
105	105026	-1	andres_int	1	105026
105	105027	-1	andres_int	1	105027
105	105028	-1	andres_int	1	105028
105	105030	-1	andres_int	1	105030
105	105031	-1	andres_int	1	105031
105	105033	-1	andres_int	1	105033
105	105035	-1	andres_int	1	105035
105	105037	-1	andres_int	1	105037
105	105038	-1	andres_int	1	105038
105	105039	-1	andres_int	1	105039
105	105040	-1	andres_int	1	105040
105	105041	-1	andres_int	1	105041
105	105042	-1	andres_int	1	105042
105	105043	-1	andres_int	1	105043
105	105044	-1	andres_int	1	105044
105	105045	-1	andres_int	1	105045
105	105046	-1	andres_int	1	105046
105	105047	-1	andres_int	1	105047
105	105048	-1	andres_int	1	105048
105	105049	-1	andres_int	1	105049
105	105050	-1	andres_int	1	105050
105	105051	-1	andres_int	1	105051
105	105052	-1	andres_int	1	105052
105	105053	-1	andres_int	1	105053
105	105054	-1	andres_int	1	105054
105	105058	-1	andres_int	1	105058
105	105060	-1	andres_int	1	105060
105	105061	-1	andres_int	1	105061
105	105063	-1	andres_int	1	105063
105	105064	-1	andres_int	1	105064
105	105065	-1	andres_int	1	105065
105	105066	-1	andres_int	1	105066
105	105068	-1	andres_int	1	105068
105	105070	-1	andres_int	1	105070
105	105071	-1	andres_int	1	105071
105	105072	-1	andres_int	1	105072
105	105073	-1	andres_int	1	105073
105	105075	-1	andres_int	1	105075
105	105076	-1	andres_int	1	105076
105	105078	-1	andres_int	1	105078
105	105080	-1	andres_int	1	105080
105	105081	-1	andres_int	1	105081
105	105082	-1	andres_int	1	105082
105	105084	-1	andres_int	1	105084
105	105085	-1	andres_int	1	105085
105	105088	-1	andres_int	1	105088
105	105089	-1	andres_int	1	105089
107	107002	-1	andres_int	1	107002
107	107003	-1	andres_int	1	107003
107	107005	-1	andres_int	1	107005
107	107006	-1	andres_int	1	107006
107	107009	-1	andres_int	1	107009
107	107010	-1	andres_int	1	107010
107	107011	-1	andres_int	1	107011
107	107012	-1	andres_int	1	107012
107	107013	-1	andres_int	1	107013
107	107014	-1	andres_int	1	107014
107	107015	-1	andres_int	1	107015
107	107016	-1	andres_int	1	107016
107	107017	-1	andres_int	1	107017
107	107018	-1	andres_int	1	107018
107	107021	-1	andres_int	1	107021
107	107022	-1	andres_int	1	107022
107	107023	-1	andres_int	1	107023
107	107024	-1	andres_int	1	107024
108	108002	-1	andres_int	1	108002
108	108003	-1	andres_int	1	108003
108	108006	-1	andres_int	1	108006
108	108007	-1	andres_int	1	108007
108	108009	-1	andres_int	1	108009
108	108011	-1	andres_int	1	108011
108	108014	-1	andres_int	1	108014
108	108017	-1	andres_int	1	108017
108	108018	-1	andres_int	1	108018
108	108019	-1	andres_int	1	108019
108	108021	-1	andres_int	1	108021
108	108024	-1	andres_int	1	108024
108	108026	-1	andres_int	1	108026
108	108029	-1	andres_int	1	108029
108	108031	-1	andres_int	1	108031
108	108033	-1	andres_int	1	108033
108	108037	-1	andres_int	1	108037
108	108039	-1	andres_int	1	108039
108	108040	-1	andres_int	1	108040
108	108041	-1	andres_int	1	108041
108	108042	-1	andres_int	1	108042
108	108043	-1	andres_int	1	108043
108	108044	-1	andres_int	1	108044
108	108045	-1	andres_int	1	108045
108	108047	-1	andres_int	1	108047
108	108048	-1	andres_int	1	108048
108	108050	-1	andres_int	1	108050
108	108051	-1	andres_int	1	108051
108	108055	-1	andres_int	1	108055
108	108057	-1	andres_int	1	108057
108	108060	-1	andres_int	1	108060
108	108061	-1	andres_int	1	108061
108	108062	-1	andres_int	1	108062
108	108063	-1	andres_int	1	108063
108	108067	-1	andres_int	1	108067
108	108070	-1	andres_int	1	108070
108	108072	-1	andres_int	1	108072
108	108073	-1	andres_int	1	108073
108	108074	-1	andres_int	1	108074
108	108075	-1	andres_int	1	108075
108	108076	-1	andres_int	1	108076
108	108077	-1	andres_int	1	108077
108	108079	-1	andres_int	1	108079
108	108080	-1	andres_int	1	108080
108	108081	-1	andres_int	1	108081
